ano,regiao,uf,cod_municipio,municipio,dependencia,escolaridade,num_docentes,perc_rais,remuneracao_q1,remuneracao_mediana,remuneracao_media,remuneracao_q3,remuneracao_desvio_padrao,carga_horaria_media,remuneracao_40h
2020,Norte,AM,1301159.0,Careiro da Várzea,Municipal,Superior,164.0,93.90244,1638.93,2008.49,1975.058,2152.745,465.0815,20.32889,3886.209
2020,Norte,AM,1301159.0,Careiro da Várzea,Municipal,Sem Superior,26.0,84.61538,1227.68,1268.59,1470.675,1815.47,340.421,20.89286,2815.651
2020,Norte,AM,1301209.0,Coari,Municipal,Total,785.0,98.34395,1759.23,1928.11,1949.566,2020.105,333.0225,43.97855,1773.197
2020,Norte,AM,1301209.0,Coari,Municipal,Superior,439.0,98.40547,1782.18,1966.54,2023.019,2240.65,356.3195,43.97509,1840.15
2020,Norte,AM,1301209.0,Coari,Municipal,Sem Superior,346.0,98.2659,1690.0,1897.4,1852.74,1966.54,270.6406,43.98312,1684.955
2020,Norte,AM,1301308.0,Codajás,Municipal,Total,230.0,99.56522,2005.05,2135.81,2188.153,2390.155,237.6117,40.0,2188.153
2020,Norte,AM,1301308.0,Codajás,Municipal,Superior,160.0,100.0,2005.05,2197.04,2220.499,2427.23,255.1446,40.0,2220.499
2020,Norte,AM,1301308.0,Codajás,Municipal,Sem Superior,70.0,98.57143,2005.05,2114.56,2101.706,2135.81,151.9893,40.0,2101.706
2020,Norte,AM,1301407.0,Eirunepé,Municipal,Superior,221.0,76.0181,2595.53,2595.53,2944.07,3040.47,821.7546,20.48276,5749.363
2020,Norte,AM,1301506.0,Envira,Municipal,Total,127.0,100.0,1734.02,2114.0,2154.33,2648.82,392.9487,16.67364,5168.227
2020,Norte,AM,1301506.0,Envira,Municipal,Superior,126.0,100.0,1734.02,2114.0,2154.958,2648.82,394.2633,16.67841,5168.26
2020,Norte,AM,1301605.0,Fonte Boa,Municipal,Total,360.0,85.0,1470.97,1576.74,1663.589,1801.92,235.4273,20.73577,3209.119
2020,Norte,AM,1301605.0,Fonte Boa,Municipal,Superior,135.0,97.03704,1698.49,1801.92,1830.607,2004.21,231.6202,20.6071,3553.353
2020,Norte,AM,1301605.0,Fonte Boa,Municipal,Sem Superior,225.0,77.77778,1443.12,1508.3,1531.983,1563.12,132.3872,20.83715,2940.868
2020,Norte,AM,1301654.0,Guajará,Municipal,Total,119.0,69.7479,1514.86,1514.86,1560.766,1514.86,165.7298,40.0,1560.766
2020,Norte,AM,1301654.0,Guajará,Municipal,Superior,88.0,78.40909,1514.86,1514.86,1570.08,1514.86,180.3466,40.0,1570.08
2020,Norte,AM,1301704.0,Humaitá,Municipal,Total,431.0,100.0,1915.08,2139.49,2740.026,3768.32,1141.272,25.90901,4230.228
2020,Norte,AM,1301704.0,Humaitá,Municipal,Superior,369.0,100.0,1993.781,2349.06,2855.005,3830.17,1141.719,26.05073,4383.762
2020,Norte,AM,1301704.0,Humaitá,Municipal,Sem Superior,62.0,100.0,1484.09,1484.09,1860.197,1915.08,647.6367,24.82459,2997.346
2020,Norte,AM,1301852.0,Iranduba,Municipal,Total,526.0,98.09886,2002.3,2215.94,2253.118,2543.895,348.13,20.60895,4373.088
2020,Norte,AM,1301852.0,Iranduba,Municipal,Superior,510.0,98.43137,2051.28,2218.73,2260.774,2543.895,347.2687,20.62203,4385.164
2020,Norte,AM,1301852.0,Iranduba,Municipal,Sem Superior,16.0,87.5,1821.7,1858.95,1896.695,1909.62,138.9704,20.0,3793.391
2020,Norte,AM,1301902.0,Itacoatiara,Municipal,Total,1027.0,99.51315,1464.07,1759.55,1847.44,2239.34,530.3178,26.02188,2839.826
2020,Norte,AM,1301902.0,Itacoatiara,Municipal,Superior,869.0,99.76985,1505.223,1836.26,1876.827,2246.2,528.2699,25.75499,2914.895
2020,Norte,AM,1301902.0,Itacoatiara,Municipal,Sem Superior,158.0,98.10127,1196.64,1570.01,1647.557,2137.21,500.1558,27.83718,2367.42
2020,Norte,AM,1301951.0,Itamarati,Municipal,Total,164.0,85.36585,1592.53,1831.5,1824.566,2014.65,348.3833,21.13635,3452.943
2020,Norte,AM,1301951.0,Itamarati,Municipal,Superior,51.0,100.0,1861.77,1998.0,2049.397,2203.285,264.7127,20.33785,4030.707
2020,Norte,AM,1301951.0,Itamarati,Municipal,Sem Superior,113.0,78.76106,1443.12,1566.56,1556.97,1620.0,225.0655,22.08674,2819.736
2020,Norte,AM,1302009.0,Itapiranga,Municipal,Total,135.0,99.25926,1760.37,1961.3,2058.369,2474.86,432.8591,20.31593,4052.719
2020,Norte,AM,1302009.0,Itapiranga,Municipal,Superior,113.0,99.11504,1760.37,2003.73,2108.962,2591.99,446.6882,20.2908,4157.475
2020,Norte,AM,1302009.0,Itapiranga,Municipal,Sem Superior,22.0,100.0,1640.58,1760.37,1772.096,1819.88,148.6858,20.45809,3464.833
2020,Norte,AM,1302207.0,Juruá,Municipal,Total,184.0,80.43478,1372.375,1461.23,1434.987,1480.98,132.4443,39.88539,1439.11
2020,Norte,AM,1302207.0,Juruá,Municipal,Superior,114.0,93.85965,1372.375,1461.23,1446.587,1507.9,129.0528,40.0,1446.587
2020,Norte,AM,1302306.0,Jutaí,Municipal,Superior,155.0,61.93548,1617.8,1617.8,1626.053,1617.8,154.0746,16.44444,3955.265
2020,Norte,AM,1302405.0,Lábrea,Municipal,Total,502.0,99.8008,1712.9,1790.77,1996.522,2148.92,494.8714,40.00568,1996.238
2020,Norte,AM,1302405.0,Lábrea,Municipal,Superior,177.0,100.0,1790.77,2148.92,2285.43,2775.69,552.2326,40.01601,2284.516
2020,Norte,AM,1302405.0,Lábrea,Municipal,Sem Superior,325.0,99.69231,1635.04,1790.76,1837.5,1868.62,374.9761,40.0,1837.5
2020,Norte,AM,1302504.0,Manacapuru,Municipal,Total,706.0,92.49292,1214.58,2195.87,2618.547,4328.09,1516.956,35.30253,2966.98
2020,Norte,AM,1302504.0,Manacapuru,Municipal,Superior,563.0,93.96092,1214.58,2807.676,2871.602,4328.09,1525.886,33.63027,3415.497
2020,Norte,AM,1302504.0,Manacapuru,Municipal,Sem Superior,143.0,86.71329,1214.58,1214.58,1302.407,1214.58,307.505,44.0,1184.006
2020,Norte,AM,1302553.0,Manaquiri,Municipal,Total,249.0,99.59839,2092.45,2092.45,2528.437,2361.01,895.5497,23.76688,4255.396
2020,Norte,AM,1302553.0,Manaquiri,Municipal,Superior,199.0,100.0,2092.45,2092.45,2584.579,2361.01,930.825,24.05303,4298.133
2020,Norte,AM,1302553.0,Manaquiri,Municipal,Sem Superior,50.0,98.0,2092.45,2092.45,2265.262,2092.45,644.9513,22.42547,4040.517
2020,Norte,AM,1302603.0,Manaus,Municipal,Total,7696.0,99.88306,2528.07,3048.25,3504.562,4431.38,1178.038,30.00095,4672.601
2020,Norte,AM,1302603.0,Manaus,Municipal,Superior,7592.0,99.88145,2528.88,3048.25,3502.207,4431.38,1177.931,30.00096,4669.459
2020,Norte,AM,1302603.0,Manaus,Municipal,Sem Superior,104.0,100.0,2434.13,3921.06,3703.294,4636.13,1170.109,30.0,4937.725
2020,Norte,AM,1302702.0,Manicoré,Municipal,Total,655.0,76.94656,1619.75,2667.65,2514.374,3000.37,780.1161,40.19685,2502.06
2020,Norte,AM,1302702.0,Manicoré,Municipal,Superior,500.0,84.0,1828.75,2738.08,2623.622,3011.89,759.1937,40.2324,2608.466
2020,Norte,AM,1302801.0,Maraã,Municipal,Superior,214.0,67.28972,1228.29,1352.83,1397.092,1544.39,247.4627,33.45658,1670.334
2020,Norte,AM,1302900.0,Maués,Municipal,Total,779.0,95.12195,1833.35,1833.35,1974.828,2186.68,254.9029,34.87967,2264.732
2020,Norte,AM,1302900.0,Maués,Municipal,Superior,395.0,98.22785,1833.35,2026.93,2071.201,2290.81,281.8614,30.20092,2743.229
2020,Norte,AM,1302900.0,Maués,Municipal,Sem Superior,384.0,91.92708,1833.35,1833.35,1868.186,1833.35,165.2671,40.05699,1865.528
2020,Norte,AM,1303007.0,Nhamundá,Municipal,Total,249.0,99.59839,1076.55,2258.15,1922.938,2441.33,727.7676,27.3437,2812.988
2020,Norte,AM,1303007.0,Nhamundá,Municipal,Superior,130.0,100.0,2243.29,2356.5,2309.531,2513.53,502.5899,22.40351,4123.516
2020,Norte,AM,1303007.0,Nhamundá,Municipal,Sem Superior,119.0,99.15966,921.1602,1010.99,1181.101,1111.348,473.4633,36.82348,1282.987
2020,Norte,AM,1303106.0,Nova Olinda do Norte,Municipal,Total,427.0,99.06323,1288.35,1358.6,1687.523,2108.53,516.8047,20.3335,3319.692
2020,Norte,AM,1303106.0,Nova Olinda do Norte,Municipal,Superior,261.0,99.61686,1288.35,1942.07,1845.435,2127.35,546.6398,20.42168,3614.658
2020,Norte,AM,1303106.0,Nova Olinda do Norte,Municipal,Sem Superior,166.0,98.19277,1288.35,1288.35,1415.519,1360.59,309.0247,20.18159,2805.565
2020,Norte,AM,1303205.0,Novo Airão,Municipal,Total,199.0,91.45729,1725.66,1832.01,2214.968,2759.93,698.2863,24.49889,3616.438
2020,Norte,AM,1303205.0,Novo Airão,Municipal,Superior,150.0,98.66667,1725.66,1869.97,2278.498,2823.94,732.1617,24.63168,3700.11
2020,Norte,AM,1303205.0,Novo Airão,Municipal,Sem Superior,49.0,69.38776,1725.66,1790.11,1900.849,1914.46,359.7035,23.84231,3189.035
2020,Norte,AM,1303304.0,Novo Aripuanã,Municipal,Total,204.0,90.68627,1539.42,1721.01,1732.918,1858.68,257.6554,20.0,3465.835
2020,Norte,AM,1303304.0,Novo Aripuanã,Municipal,Superior,115.0,97.3913,1542.34,1820.39,1786.262,1937.03,213.8538,20.0,3572.525
2020,Norte,AM,1303304.0,Novo Aripuanã,Municipal,Sem Superior,89.0,82.02247,1451.45,1539.42,1640.552,1797.84,297.805,20.0,3281.104
2020,Norte,AM,1303403.0,Parintins,Municipal,Total,821.0,99.39099,1346.91,2571.37,2174.758,2859.18,739.0551,24.83756,3502.37
2020,Norte,AM,1303403.0,Parintins,Municipal,Superior,797.0,99.49812,1346.91,2651.73,2189.182,2859.18,739.3561,24.93257,3512.164
2020,Norte,AM,1303403.0,Parintins,Municipal,Sem Superior,24.0,95.83333,1346.91,1346.91,1581.384,2020.36,408.9603,20.92896,3022.384
2020,Norte,AM,1303536.0,Presidente Figueiredo,Municipal,Total,355.0,100.0,2411.76,2996.41,2984.857,3384.69,684.4887,26.12289,4570.485
2020,Norte,AM,1303536.0,Presidente Figueiredo,Municipal,Superior,328.0,100.0,2424.16,2997.1,3005.117,3389.17,688.5741,26.01273,4620.994
2020,Norte,AM,1303536.0,Presidente Figueiredo,Municipal,Sem Superior,27.0,100.0,2317.17,2640.92,2690.95,2860.18,542.9674,27.72095,3882.912
2020,Norte,AM,1303601.0,Santa Isabel do Rio Negro,Municipal,Total,176.0,87.5,1377.52,1653.02,1717.388,1705.5,417.2106,20.0,3434.775
2020,Norte,AM,1303601.0,Santa Isabel do Rio Negro,Municipal,Superior,102.0,94.11765,1653.02,1705.5,1876.588,1731.74,423.463,20.0,3753.177
2020,Norte,AM,1303601.0,Santa Isabel do Rio Negro,Municipal,Sem Superior,74.0,78.37838,1355.65,1377.52,1442.958,1403.03,214.4833,20.0,2885.916
2020,Norte,AM,1303809.0,São Gabriel da Cachoeira,Municipal,Total,677.0,99.85229,1746.65,1839.85,1842.132,1854.0,283.266,20.14347,3658.022
2020,Norte,AM,1303809.0,São Gabriel da Cachoeira,Municipal,Superior,344.0,99.7093,1689.47,1839.85,1858.041,2024.25,313.3517,20.14852,3688.69
2020,Norte,AM,1303809.0,São Gabriel da Cachoeira,Municipal,Sem Superior,333.0,100.0,1809.78,1839.85,1825.427,1854.0,246.6727,20.13817,3625.805
2020,Norte,AM,1303908.0,São Paulo de Olivença,Municipal,Total,389.0,95.11568,2295.2,2632.515,2812.676,3231.05,763.6391,20.23206,5560.83
2020,Norte,AM,1303908.0,São Paulo de Olivença,Municipal,Superior,144.0,99.30556,2491.685,2899.91,3002.193,3329.81,820.4374,20.4416,5874.675
2020,Norte,AM,1303908.0,São Paulo de Olivença,Municipal,Sem Superior,245.0,92.65306,2202.905,2579.03,2668.084,2969.83,682.7808,20.0722,5316.974
2020,Norte,AM,1303957.0,São Sebastião do Uatumã,Municipal,Total,75.0,100.0,1883.785,2174.1,2506.001,3360.59,706.9809,20.24096,4952.335
2020,Norte,AM,1303957.0,São Sebastião do Uatumã,Municipal,Superior,72.0,100.0,1894.363,2182.845,2526.522,3385.15,711.0536,20.0,5053.043
2020,Norte,AM,1304005.0,Silves,Municipal,Total,160.0,100.0,2291.54,2460.53,2525.584,2768.91,441.7281,37.4174,2699.903
2020,Norte,AM,1304005.0,Silves,Municipal,Superior,116.0,100.0,2373.38,2610.71,2639.751,2782.58,428.9101,39.47845,2674.625
2020,Norte,AM,1304005.0,Silves,Municipal,Sem Superior,44.0,100.0,2050.45,2236.85,2213.613,2460.53,304.4281,31.78543,2785.695
2020,Norte,AM,1304062.0,Tabatinga,Municipal,Total,684.0,92.98246,1500.0,1500.0,1873.527,2421.71,647.9857,43.99416,1703.432
2020,Norte,AM,1304062.0,Tabatinga,Municipal,Superior,514.0,92.02335,1500.0,2020.33,2038.846,2540.66,598.0763,43.99227,1853.822
2020,Norte,AM,1304062.0,Tabatinga,Municipal,Sem Superior,170.0,95.88235,1045.0,1045.0,1364.927,1500.0,518.1287,44.0,1240.843
2020,Norte,AM,1304104.0,Tapauá,Municipal,Total,351.0,92.30769,1708.48,2374.66,2291.663,2792.325,558.6896,20.11441,4557.255
2020,Norte,AM,1304104.0,Tapauá,Municipal,Superior,161.0,95.65217,2298.815,2750.08,2597.015,2837.79,323.9562,20.05667,5179.354
2020,Norte,AM,1304104.0,Tapauá,Municipal,Sem Superior,190.0,89.47368,1477.097,1519.488,1578.355,1608.08,263.6424,20.24931,3117.844
2020,Norte,AM,1304203.0,Tefé,Municipal,Total,939.0,99.46752,1502.8,1548.56,1736.504,1945.611,348.1806,20.50117,3388.106
2020,Norte,AM,1304203.0,Tefé,Municipal,Superior,762.0,99.73753,1502.8,1598.19,1765.098,1964.664,346.2769,20.39433,3461.938
2020,Norte,AM,1304203.0,Tefé,Municipal,Sem Superior,177.0,98.30508,1502.8,1502.8,1594.532,1548.56,321.8353,21.03162,3032.637
2020,Norte,AM,1304260.0,Uarini,Municipal,Total,252.0,98.01587,947.1386,1293.99,1239.586,1401.865,282.4083,20.05447,2472.438
2020,Norte,AM,1304260.0,Uarini,Municipal,Superior,93.0,97.84946,1308.42,1410.011,1460.25,1555.656,199.8961,20.0,2920.5
2020,Norte,AM,1304260.0,Uarini,Municipal,Sem Superior,159.0,98.11321,926.56,947.46,1029.852,1027.58,165.2588,20.10625,2048.821
2020,Norte,AM,1304302.0,Urucará,Municipal,Total,169.0,97.04142,1907.44,2290.0,2292.396,2484.35,372.2566,40.0,2292.396
2020,Norte,AM,1304302.0,Urucará,Municipal,Superior,125.0,99.2,2223.17,2348.565,2365.042,2521.43,348.7232,40.0,2365.042
2020,Norte,AM,1304302.0,Urucará,Municipal,Sem Superior,44.0,90.90909,1879.15,1907.44,2038.254,2290.0,338.9414,40.0,2038.254
2020,Norte,AM,1304401.0,Urucurituba,Municipal,Total,224.0,97.32143,1381.65,1745.28,2300.357,3433.32,1026.801,40.80156,2255.166
2020,Norte,AM,1304401.0,Urucurituba,Municipal,Superior,188.0,98.93617,1381.65,1839.3,2411.595,3498.09,1055.901,40.93019,2356.788
2020,Norte,AM,1304401.0,Urucurituba,Municipal,Sem Superior,36.0,88.88889,1381.65,1455.85,1607.184,1760.33,345.0401,40.0,1607.184
2020,Norte,RR,1400027.0,Amajari,Municipal,Total,89.0,97.75281,1803.84,1975.3,1945.074,2076.39,243.3619,44.0,1768.249
2020,Norte,RR,1400027.0,Amajari,Municipal,Superior,47.0,95.74468,2043.39,2044.35,2077.193,2164.61,239.6537,44.0,1888.358
2020,Norte,RR,1400027.0,Amajari,Municipal,Sem Superior,42.0,100.0,1730.32,1803.84,1807.966,1803.84,155.4687,44.0,1643.605
2020,Norte,RR,1400050.0,Alto Alegre,Municipal,Total,97.0,100.0,2527.21,2735.97,2599.308,2918.38,469.118,30.0,3465.743
2020,Norte,RR,1400050.0,Alto Alegre,Municipal,Superior,72.0,100.0,2586.85,2777.16,2629.144,2922.29,483.5768,30.0,3505.525
2020,Norte,RR,1400050.0,Alto Alegre,Municipal,Sem Superior,25.0,100.0,2501.175,2684.14,2515.467,2752.69,414.5284,30.0,3353.956
2020,Norte,RR,1400100.0,Boa Vista,Municipal,Total,1925.0,99.68831,2812.045,3043.62,3180.127,3461.265,552.1042,25.22091,5043.635
2020,Norte,RR,1400100.0,Boa Vista,Municipal,Superior,1867.0,99.89288,2812.045,3047.42,3179.475,3459.85,549.5157,25.2198,5042.823
2020,Norte,RR,1400100.0,Boa Vista,Municipal,Sem Superior,58.0,93.10345,2940.33,2940.33,3204.823,3471.11,641.9304,25.26316,5074.303
2020,Norte,RR,1400159.0,Bonfim,Municipal,Total,148.0,100.0,2328.83,2437.62,2583.871,2728.745,418.1896,41.5041,2490.232
2020,Norte,RR,1400159.0,Bonfim,Municipal,Superior,119.0,100.0,2360.94,2445.23,2587.292,2698.08,399.9908,41.94399,2467.378
2020,Norte,RR,1400159.0,Bonfim,Municipal,Sem Superior,29.0,100.0,2202.83,2396.89,2569.221,2897.54,488.2315,39.62069,2593.817
2020,Norte,RR,1400175.0,Cantá,Municipal,Total,151.0,100.0,2085.3,2733.15,2723.325,3053.43,689.0811,34.43795,3163.167
2020,Norte,RR,1400175.0,Cantá,Municipal,Superior,135.0,100.0,2085.3,2750.09,2763.591,3270.93,705.6056,34.3337,3219.683
2020,Norte,RR,1400175.0,Cantá,Municipal,Sem Superior,16.0,100.0,2078.09,2191.73,2397.988,2789.59,411.9251,35.28024,2718.79
2020,Norte,RR,1400209.0,Caracaraí,Municipal,Total,195.0,96.41026,3223.35,3307.53,3523.985,3675.67,420.143,43.05405,3274.01
2020,Norte,RR,1400209.0,Caracaraí,Municipal,Superior,149.0,96.6443,3223.35,3266.91,3473.652,3668.32,374.042,43.04688,3227.785
2020,Norte,RR,1400209.0,Caracaraí,Municipal,Sem Superior,46.0,95.65217,3223.35,3535.95,3688.744,4113.26,510.8121,43.07754,3425.213
2020,Norte,RR,1400233.0,Caroebe,Municipal,Total,65.0,98.46154,2665.95,3168.43,2940.623,3222.73,502.2909,30.98082,3796.702
2020,Norte,RR,1400233.0,Caroebe,Municipal,Superior,60.0,98.33333,2687.49,3168.43,3000.497,3222.73,464.2699,31.06074,3864.038
2020,Norte,RR,1400233.0,Caroebe,Municipal,Sem Superior,5.0,100.0,1959.19,2250.77,2205.81,2383.95,345.4954,30.0,2941.08
2020,Norte,RR,1400282.0,Iracema,Municipal,Total,71.0,100.0,2013.745,2958.69,2770.574,3136.2,548.4238,44.0,2518.703
2020,Norte,RR,1400282.0,Iracema,Municipal,Superior,68.0,100.0,2760.16,2958.69,2794.488,3136.2,540.6722,44.0,2540.443
2020,Norte,RR,1400308.0,Mucajaí,Municipal,Total,138.0,100.0,1603.84,2955.21,3217.143,4407.93,1314.197,33.78718,3808.715
2020,Norte,RR,1400308.0,Mucajaí,Municipal,Superior,130.0,100.0,1605.63,2955.21,3234.651,4407.93,1307.896,33.70496,3838.783
2020,Norte,RR,1400308.0,Mucajaí,Municipal,Sem Superior,8.0,100.0,1558.55,2966.16,2900.896,4865.47,1385.648,35.27229,3289.716
2020,Norte,RR,1400407.0,Normandia,Municipal,Total,83.0,97.59036,3592.82,3934.83,3827.157,3982.82,855.5275,40.5138,3778.621
2020,Norte,RR,1400407.0,Normandia,Municipal,Superior,47.0,100.0,3934.83,3934.83,4033.788,4054.83,589.7923,40.16273,4017.444
2020,Norte,RR,1400407.0,Normandia,Municipal,Sem Superior,36.0,94.44444,3436.73,3592.82,3537.028,3982.82,1061.638,41.00673,3450.192
2020,Norte,RR,1400456.0,Pacaraima,Municipal,Total,136.0,99.26471,1860.15,1881.68,2521.946,2774.9,1043.563,28.22109,3574.555
2020,Norte,RR,1400456.0,Pacaraima,Municipal,Superior,99.0,100.0,1860.15,1881.68,2668.868,3591.71,1130.007,27.85009,3833.19
2020,Norte,RR,1400456.0,Pacaraima,Municipal,Sem Superior,37.0,97.2973,1852.98,1867.33,2123.477,2268.38,601.7604,29.22727,2906.158
2020,Norte,RR,1400472.0,Rorainópolis,Municipal,Total,239.0,100.0,2689.9,2814.52,3316.138,4020.09,841.7307,37.79217,3509.868
2020,Norte,RR,1400472.0,Rorainópolis,Municipal,Superior,200.0,100.0,2696.15,2814.52,3346.365,4112.01,865.3929,37.6397,3556.208
2020,Norte,RR,1400472.0,Rorainópolis,Municipal,Sem Superior,39.0,100.0,2662.84,2787.4,3154.951,3709.99,679.8903,38.60528,3268.933
2020,Norte,RR,1400506.0,São João da Baliza,Municipal,Total,62.0,96.77419,3158.56,3494.68,3437.622,3916.49,786.3776,44.0,3125.111
2020,Norte,RR,1400506.0,São João da Baliza,Municipal,Superior,56.0,96.42857,3283.32,3630.9,3584.995,3916.49,624.8046,44.0,3259.086
2020,Norte,RR,1400506.0,São João da Baliza,Municipal,Sem Superior,6.0,100.0,1858.8,1923.75,2139.715,2094.88,866.3796,44.0,1945.195
2020,Norte,RR,1400704.0,Uiramutã,Municipal,Total,144.0,99.30556,2072.71,2134.22,2107.132,2171.5,143.1173,30.48005,2765.26
2020,Norte,RR,1400704.0,Uiramutã,Municipal,Superior,38.0,100.0,2124.9,2134.22,2150.215,2171.5,126.0774,30.33944,2834.878
2020,Norte,RR,1400704.0,Uiramutã,Municipal,Sem Superior,106.0,99.0566,2050.34,2134.22,2089.593,2171.5,145.8996,30.53729,2737.103
2020,Norte,PA,1500107.0,Abaetetuba,Municipal,Total,1517.0,95.25379,2433.975,3282.87,3007.359,3817.55,990.7945,42.65673,2820.056
2020,Norte,PA,1500107.0,Abaetetuba,Municipal,Superior,1260.0,96.11111,2651.08,3433.9,3178.281,3914.93,921.5787,43.06411,2952.139
